name,time,Kd,Ki,Kp,value
co2_start_at_03,1695751056771570930,0,0,0.10999999999999999,977.6666666666666
co2_start_at_03,1695751077305751831,0,0,0.10999999999999999,968.3333333333334
co2_start_at_03,1695751097856272416,0,0,0.10999999999999999,980.3333333333334
co2_start_at_03,1695751118402245053,0,0,0.10999999999999999,961.6666666666666
co2_start_at_03,1695751138927624736,0,0,0.10999999999999999,964
co2_start_at_03,1695751159456555590,0,0,0.10999999999999999,969.3333333333334
co2_start_at_03,1695751180005145821,0,0,0.10999999999999999,985
co2_start_at_03,1695751200555024934,0,0,0.10999999999999999,1005.3333333333334
co2_start_at_03,1695751221075815461,0,0,0.10999999999999999,1028.8333333333333
co2_start_at_03,1695751241577283609,0,0,0.10999999999999999,1049.3333333333333
co2_start_at_03,1695751262082062694,0,0,0.10999999999999999,1041.3333333333333
co2_start_at_03,1695751282564638151,0,0,0.10999999999999999,1076.5
co2_start_at_03,1695751303111876285,0,0,0.10999999999999999,1058.5
co2_start_at_03,1695751323645682203,0,0,0.10999999999999999,1054
co2_start_at_03,1695751344168966441,0,0,0.10999999999999999,1047.6666666666667
co2_start_at_03,1695751364730029997,0,0,0.10999999999999999,1035.5
co2_start_at_03,1695751385265255584,0,0,0.10999999999999999,1020
co2_start_at_03,1695751405812676382,0,0,0.10999999999999999,1005
co2_start_at_03,1695751426315291774,0,0,0.10999999999999999,991.8333333333334
co2_start_at_03,1695751446865634608,0,0,0.10999999999999999,980.3333333333334
co2_start_at_03,1695751467414972908,0,0,0.10999999999999999,968.8333333333334
co2_start_at_03,1695751487959257970,0,0,0.11999999999999998,962.3333333333334
co2_start_at_03,1695751508554255659,0,0,0.11999999999999998,965.3333333333334
co2_start_at_03,1695751529104076881,0,0,0.11999999999999998,986.6666666666666
co2_start_at_03,1695751549646132784,0,0,0.11999999999999998,1014.1666666666666
co2_start_at_03,1695751570169583610,0,0,0.11999999999999998,1037.6666666666667
co2_start_at_03,1695751590743302599,0,0,0.11999999999999998,1056.8333333333333
co2_start_at_03,1695751611184931529,0,0,0.11999999999999998,1064.1666666666667
co2_start_at_03,1695751631654993218,0,0,0.11999999999999998,1066.1666666666667
co2_start_at_03,1695751652169207822,0,0,0.11999999999999998,1064
co2_start_at_03,1695751672734044101,0,0,0.11999999999999998,1044.8333333333333
co2_start_at_03,1695751693255338988,0,0,0.11999999999999998,1063.5
co2_start_at_03,1695751713781761368,0,0,0.11999999999999998,1063.5
co2_start_at_03,1695751734298907410,0,0,0.11999999999999998,989.8333333333334
co2_start_at_03,1695751754890009683,0,0,0.11999999999999998,1044.1666666666667
co2_start_at_03,1695751775405735751,0,0,0.11999999999999998,993.5
co2_start_at_03,1695751795951040030,0,0,0.11999999999999998,986
co2_start_at_03,1695751816501773406,0,0,0.11999999999999998,979.6666666666666
co2_start_at_03,1695751837087645925,0,0,0.11999999999999998,972.5
co2_start_at_03,1695751857626185714,0,0,0.11999999999999998,955
co2_start_at_03,1695751878176852970,0,0,0.11999999999999998,968.8333333333334
co2_start_at_03,1695751898724898978,0,0,0.11999999999999998,972.5
co2_start_at_03,1695751919275333745,0,0,0.11999999999999998,970.5
co2_start_at_03,1695751939803906995,0,0,0.11999999999999998,1045.3333333333333
co2_start_at_03,1695751960360116517,0,0,0.11999999999999998,1055.8333333333333
co2_start_at_03,1695751980872703396,0,0,0.11999999999999998,1075
co2_start_at_03,1695752001334964631,0,0,0.11999999999999998,1093.1666666666667
co2_start_at_03,1695752021852348804,0,0,0.11999999999999998,1093.3333333333333
co2_start_at_03,1695752042412965810,0,0,0.11999999999999998,1091.3333333333333
co2_start_at_03,1695752062940436209,0,0,0.11999999999999998,1102.8333333333333
co2_start_at_03,1695752083459083924,0,0,0.11999999999999998,1063.1666666666667
co2_start_at_03,1695752103950637368,0,0,0.11999999999999998,1066.5
co2_start_at_03,1695752124507809080,0,0,0.11999999999999998,1050.8333333333333
co2_start_at_03,1695752145028609997,0,0,0.11999999999999998,1035.8333333333333
co2_start_at_03,1695752165534999591,0,0,0.11999999999999998,1023
co2_start_at_03,1695752186070576852,0,0,0.11999999999999998,1006.3333333333334
co2_start_at_03,1695752206454210473,0,0,0.11999999999999998,992.3333333333334
co2_start_at_03,1695752226724312637,0,0,0.11999999999999998,978.6666666666666
co2_start_at_03,1695752247004393384,0,0,0.11999999999999998,968.1666666666666
co2_start_at_03,1695752267276237330,0,0,0.11999999999999998,961.6666666666666
co2_start_at_03,1695752287618316277,0,0,0.11999999999999998,958.3333333333334
co2_start_at_03,1695752308165138519,0,0,0.11999999999999998,961.1666666666666
co2_start_at_03,1695752328764927076,0,0,0.11999999999999998,971.6666666666666
co2_start_at_03,1695752349319726899,0,0,0.11999999999999998,974.3333333333334
co2_start_at_03,1695752369845585717,0,0,0.12999999999999998,1033.6666666666667
co2_start_at_03,1695752390339725950,0,0,0.12999999999999998,1058.8333333333333
co2_start_at_03,1695752410887426531,0,0,0.12999999999999998,1080.6666666666667
co2_start_at_03,1695752431408542875,0,0,0.12999999999999998,1097.8333333333333
co2_start_at_03,1695752451946683205,0,0,0.12999999999999998,1090.1666666666667
co2_start_at_03,1695752472342970748,0,0,0.12999999999999998,1100
co2_start_at_03,1695752492909103000,0,0,0.12999999999999998,1092.3333333333333
co2_start_at_03,1695752513290943235,0,0,0.12999999999999998,1077.1666666666667
co2_start_at_03,1695752533810685729,0,0,0.12999999999999998,1063.5
co2_start_at_03,1695752554195883361,0,0,0.12999999999999998,1051.6666666666667
co2_start_at_03,1695752574727282633,0,0,0.12999999999999998,1037.3333333333333
co2_start_at_03,1695752595305518227,0,0,0.12999999999999998,1021
co2_start_at_03,1695752615825912822,0,0,0.12999999999999998,1003.1666666666666
co2_start_at_03,1695752636344923576,0,0,0.12999999999999998,990.8333333333334
co2_start_at_03,1695752656896303702,0,0,0.12999999999999998,998
co2_start_at_03,1695752677364886383,0,0,0.12999999999999998,973.1666666666666
co2_start_at_03,1695752697895253016,0,0,0.12999999999999998,968.8333333333334
co2_start_at_03,1695752718457738067,0,0,0.12999999999999998,965.6666666666666
co2_start_at_03,1695752739015691634,0,0,0.12999999999999998,965
co2_start_at_03,1695752759545600355,0,0,0.12999999999999998,971.3333333333334
co2_start_at_03,1695752780108145080,0,0,0.12999999999999998,991.1666666666666
co2_start_at_03,1695752800655792181,0,0,0.12999999999999998,1017.5
co2_start_at_03,1695752821163897545,0,0,0.12999999999999998,1044.5
co2_start_at_03,1695752841663532812,0,0,0.12999999999999998,1064.3333333333333
co2_start_at_03,1695752862253043256,0,0,0.12999999999999998,1071.6666666666667
co2_start_at_03,1695752882791707118,0,0,0.12999999999999998,1072.8333333333333
co2_start_at_03,1695752903306476108,0,0,0.12999999999999998,1072
co2_start_at_03,1695752923816804484,0,0,0.12999999999999998,1056.6666666666667
co2_start_at_03,1695752944336487287,0,0,0.12999999999999998,1057.3333333333333
co2_start_at_03,1695752964902648986,0,0,0.12999999999999998,1046.1666666666667
co2_start_at_03,1695752985422074269,0,0,0.12999999999999998,1032.1666666666667
co2_start_at_03,1695753005937989237,0,0,0.12999999999999998,1017.3333333333334
co2_start_at_03,1695753026459386387,0,0,0.12999999999999998,1010
co2_start_at_03,1695753046951732857,0,0,0.12999999999999998,1026
co2_start_at_03,1695753067456007934,0,0,0.12999999999999998,961.8333333333334
co2_start_at_03,1695753088005766414,0,0,0.12999999999999998,965.6666666666666
co2_start_at_03,1695753108588588842,0,0,0.12999999999999998,961.3333333333334
co2_start_at_03,1695753129089387712,0,0,0.12999999999999998,960.3333333333334
co2_start_at_03,1695753149632969346,0,0,0.12999999999999998,964.6666666666666
co2_start_at_03,1695753170229094024,0,0,0.12999999999999998,991.1666666666666
co2_start_at_03,1695753190786069970,0,0,0.12999999999999998,1019.1666666666666
co2_start_at_03,1695753211305024513,0,0,0.12999999999999998,1053.6666666666667
co2_start_at_03,1695753231823338193,0,0,0.12999999999999998,1071.6666666666667
co2_start_at_03,1695753252388910101,0,0,0.12999999999999998,1079.5
co2_start_at_03,1695753272906991957,0,0,0.13999999999999999,1081.8333333333333
co2_start_at_03,1695753293450405279,0,0,0.13999999999999999,1079.6666666666667
co2_start_at_03,1695753313971479708,0,0,0.13999999999999999,1071.6666666666667
co2_start_at_03,1695753334495984303,0,0,0.13999999999999999,1062.3333333333333
co2_start_at_03,1695753355071970291,0,0,0.13999999999999999,1052.5
co2_start_at_03,1695753375601322035,0,0,0.13999999999999999,1036.5
co2_start_at_03,1695753396117789882,0,0,0.13999999999999999,1019.6666666666666
co2_start_at_03,1695753416645112072,0,0,0.13999999999999999,1007
co2_start_at_03,1695753437207738510,0,0,0.13999999999999999,995
co2_start_at_03,1695753457741721858,0,0,0.13999999999999999,983.1666666666666
co2_start_at_03,1695753478290405984,0,0,0.13999999999999999,969.1666666666666
co2_start_at_03,1695753498835400803,0,0,0.13999999999999999,964.5
co2_start_at_03,1695753519382312052,0,0,0.13999999999999999,962.3333333333334
co2_start_at_03,1695753539938829327,0,0,0.13999999999999999,964.5
co2_start_at_03,1695753560463722472,0,0,0.13999999999999999,976.8333333333334
co2_start_at_03,1695753580960057258,0,0,0.13999999999999999,1003.6666666666666
co2_start_at_03,1695753601439433518,0,0,0.13999999999999999,1045
co2_start_at_03,1695753621997282825,0,0,0.13999999999999999,1067
co2_start_at_03,1695753642530082235,0,0,0.13999999999999999,1088.1666666666667
co2_start_at_03,1695753663075865430,0,0,0.13999999999999999,1091.6666666666667
co2_start_at_03,1695753683582759332,0,0,0.13999999999999999,1089.3333333333333
co2_start_at_03,1695753704145707205,0,0,0.13999999999999999,1084.8333333333333
co2_start_at_03,1695753724686019812,0,0,0.13999999999999999,1068.3333333333333
co2_start_at_03,1695753745224908877,0,0,0.13999999999999999,1053.5
co2_start_at_03,1695753765772352857,0,0,0.13999999999999999,1037.5
co2_start_at_03,1695753786325616819,0,0,0.13999999999999999,1023.1666666666666
co2_start_at_03,1695753806882140978,0,0,0.13999999999999999,1007.6666666666666
co2_start_at_03,1695753827405247464,0,0,0.13999999999999999,992.3333333333334
co2_start_at_03,1695753847925055732,0,0,0.13999999999999999,983
co2_start_at_03,1695753868513242905,0,0,0.13999999999999999,972.8333333333334
co2_start_at_03,1695753889065761999,0,0,0.13999999999999999,965.6666666666666
co2_start_at_03,1695753909601113517,0,0,0.13999999999999999,962
co2_start_at_03,1695753930185406894,0,0,0.13999999999999999,947.5
co2_start_at_03,1695753950738929506,0,0,0.13999999999999999,991.6666666666666
co2_start_at_03,1695753971287105945,0,0,0.13999999999999999,1009.1666666666666
co2_start_at_03,1695753991798059909,0,0,0.13999999999999999,1021.3333333333334
co2_start_at_03,1695754012322750049,0,0,0.13999999999999999,1085.3333333333333
co2_start_at_03,1695754032836973481,0,0,0.13999999999999999,1090.5
co2_start_at_03,1695754053359712911,0,0,0.13999999999999999,1094
co2_start_at_03,1695754073869010978,0,0,0.13999999999999999,1093.1666666666667
co2_start_at_03,1695754094447370510,0,0,0.13999999999999999,1087.5
co2_start_at_03,1695754114896228887,0,0,0.13999999999999999,1076.5
co2_start_at_03,1695754135415625011,0,0,0.13999999999999999,1050.6666666666667
co2_start_at_03,1695754155943578862,0,0,0.13999999999999999,1031.1666666666667
co2_start_at_03,1695754176505762144,0,0,0.15,1019.3333333333334
co2_start_at_03,1695754197018759826,0,0,0.15,1005.6666666666666
co2_start_at_03,1695754217535460070,0,0,0.15,989.8333333333334
co2_start_at_03,1695754238053868424,0,0,0.15,979.8333333333334
co2_start_at_03,1695754258600464550,0,0,0.15,969
co2_start_at_03,1695754279134890527,0,0,0.15,965.3333333333334
co2_start_at_03,1695754299672955374,0,0,0.15,964.6666666666666
co2_start_at_03,1695754320263151929,0,0,0.15,970.3333333333334
co2_start_at_03,1695754340810969611,0,0,0.15,984.3333333333334
co2_start_at_03,1695754361335187239,0,0,0.15,1020.1666666666666
co2_start_at_03,1695754381856269400,0,0,0.15,1055
co2_start_at_03,1695754402399940836,0,0,0.15,1065.5
co2_start_at_03,1695754422925161463,0,0,0.15,1095.8333333333333
co2_start_at_03,1695754443264284962,0,0,0.15,1100
co2_start_at_03,1695754463765830733,0,0,0.15,1098.8333333333333
co2_start_at_03,1695754484320582453,0,0,0.15,1092.8333333333333
co2_start_at_03,1695754504845565164,0,0,0.15,1080
co2_start_at_03,1695754525378048795,0,0,0.15,1061
co2_start_at_03,1695754545897949956,0,0,0.15,1041.1666666666667
co2_start_at_03,1695754566408929290,0,0,0.15,1024.1666666666667
co2_start_at_03,1695754586789079637,0,0,0.15,1007.6666666666666
co2_start_at_03,1695754607335085929,0,0,0.15,995.5
co2_start_at_03,1695754627845466313,0,0,0.15,982.1666666666666
co2_start_at_03,1695754648438535147,0,0,0.15,971.3333333333334
co2_start_at_03,1695754668974197381,0,0,0.15,964
co2_start_at_03,1695754689515612057,0,0,0.15,960.5
co2_start_at_03,1695754710079520528,0,0,0.15,964
co2_start_at_03,1695754730625227984,0,0,0.15,985.6666666666666
co2_start_at_03,1695754751156001705,0,0,0.15,1022.1666666666666
co2_start_at_03,1695754771630646119,0,0,0.15,1055.1666666666667
co2_start_at_03,1695754792204335833,0,0,0.15,1077.8333333333333
co2_start_at_03,1695754812706184586,0,0,0.15,1088
co2_start_at_03,1695754833185114871,0,0,0.15,1097.6666666666667
co2_start_at_03,1695754853696452319,0,0,0.15,1096.1666666666667
co2_start_at_03,1695754874255703174,0,0,0.15,1091.8333333333333
co2_start_at_03,1695754894776365149,0,0,0.15,1070.8333333333333
co2_start_at_03,1695754915305088269,0,0,0.15,1080.3333333333333
co2_start_at_03,1695754935825787558,0,0,0.15,1050.3333333333333
co2_start_at_03,1695754956325754535,0,0,0.15,1030
co2_start_at_03,1695754976835128727,0,0,0.15,1012.1666666666666
co2_start_at_03,1695754997365208164,0,0,0.15,995.1666666666666
co2_start_at_03,1695755017895431341,0,0,0.15,982.6666666666666
co2_start_at_03,1695755038501279621,0,0,0.15,974.5
co2_start_at_03,1695755059055009272,0,0,0.15,967.8333333333334
co2_start_at_03,1695755079596843767,0,0,0.16,963.6666666666666
co2_start_at_03,1695755100193254279,0,0,0.16,978
co2_start_at_03,1695755120749677261,0,0,0.16,970.5
co2_start_at_03,1695755141307800797,0,0,0.16,1019.8333333333334
co2_start_at_03,1695755161837476745,0,0,0.16,1048.5
co2_start_at_03,1695755182375624730,0,0,0.16,1070.3333333333333
co2_start_at_03,1695755202906710112,0,0,0.16,1085.5
co2_start_at_03,1695755223434796585,0,0,0.16,1091.1666666666667
co2_start_at_03,1695755243951735021,0,0,0.16,1091.8333333333333
co2_start_at_03,1695755264524046432,0,0,0.16,1089.1666666666667
co2_start_at_03,1695755285058934519,0,0,0.16,1077
co2_start_at_03,1695755305545684789,0,0,0.16,1061.5
co2_start_at_03,1695755326034918458,0,0,0.16,1050.3333333333333
co2_start_at_03,1695755346572711065,0,0,0.16,1036.5
co2_start_at_03,1695755367085133838,0,0,0.16,1020.8333333333334
co2_start_at_03,1695755387604919475,0,0,0.16,1007
co2_start_at_03,1695755408121331606,0,0,0.16,996
co2_start_at_03,1695755428618447991,0,0,0.16,985.8333333333334
co2_start_at_03,1695755449159946158,0,0,0.16,972.6666666666666
co2_start_at_03,1695755469687455336,0,0,0.16,965.6666666666666
co2_start_at_03,1695755490255281638,0,0,0.16,962.8333333333334
co2_start_at_03,1695755510805050758,0,0,0.16,964.3333333333334
co2_start_at_03,1695755531355707177,0,0,0.16,976.3333333333334
co2_start_at_03,1695755551934367953,0,0,0.16,1014.3333333333334
co2_start_at_03,1695755572465261465,0,0,0.16,1063.8333333333333
co2_start_at_03,1695755592844320057,0,0,0.16,1094.3333333333333
co2_start_at_03,1695755613195037040,0,0,0.16,1107
co2_start_at_03,1695755633668964111,0,0,0.16,1114.6666666666667
co2_start_at_03,1695755654253785686,0,0,0.16,1115.5
co2_start_at_03,1695755674770963854,0,0,0.16,1111.6666666666667
co2_start_at_03,1695755695287808230,0,0,0.16,1101.5
co2_start_at_03,1695755715785684616,0,0,0.16,1081.6666666666667
co2_start_at_03,1695755736356762806,0,0,0.16,1077.5
co2_start_at_03,1695755756810190811,0,0,0.16,1053
co2_start_at_03,1695755777336282446,0,0,0.16,1031.5
co2_start_at_03,1695755797833523846,0,0,0.16,1013.8333333333334
co2_start_at_03,1695755818371040879,0,0,0.16,1005.3333333333334
co2_start_at_03,1695755838875193152,0,0,0.16,997
co2_start_at_03,1695755859413807757,0,0,0.16,989.8333333333334
co2_start_at_03,1695755880003650851,0,0,0.16,982.3333333333334
co2_start_at_03,1695755900516963325,0,0,0.16,978.5
co2_start_at_03,1695755921070458213,0,0,0.16,973.8333333333334
co2_start_at_03,1695755941659687544,0,0,0.16,972.5
co2_start_at_03,1695755962196338679,0,0,0.16,972.8333333333334
co2_start_at_03,1695755982715673171,0,0,0.17,980.6666666666666
co2_start_at_03,1695756003279224949,0,0,0.17,991.6666666666666
co2_start_at_03,1695756023830844799,0,0,0.17,1007.1666666666666
co2_start_at_03,1695756044355040229,0,0,0.17,1022.6666666666666
co2_start_at_03,1695756064854661605,0,0,0.17,1041.1666666666667
co2_start_at_03,1695756085236835073,0,0,0.17,1029.8333333333333
co2_start_at_03,1695756105494275196,0,0,0.17,1041.8333333333333
co2_start_at_03,1695756125754389944,0,0,0.17,1040.6666666666667
co2_start_at_03,1695756146121293594,0,0,0.17,1036.3333333333333
co2_start_at_03,1695756166680405062,0,0,0.17,1035
co2_start_at_03,1695756187000712327,0,0,0.17,1015.3333333333334
co2_start_at_03,1695756207529904601,0,0,0.17,1022
co2_start_at_03,1695756228044910219,0,0,0.17,1013.1666666666666
co2_start_at_03,1695756248577385832,0,0,0.17,1003.1666666666666
co2_start_at_03,1695756269105240219,0,0,0.17,994.3333333333334
co2_start_at_03,1695756289643652311,0,0,0.17,976.3333333333334
co2_start_at_03,1695756310195659323,0,0,0.17,997.3333333333334
co2_start_at_03,1695756330738282812,0,0,0.17,978.6666666666666
co2_start_at_03,1695756351280051799,0,0,0.17,975.1666666666666
co2_start_at_03,1695756371857542798,0,0,0.17,974.8333333333334
co2_start_at_03,1695756392224037919,0,0,0.17,980.1666666666666
co2_start_at_03,1695756412765576377,0,0,0.17,991.5
